Data da Coleta,Regiao - Sigla,Estado - Sigla,Municipio,Produto,Data da Coleta,Valor de Venda,Bandeira
2023-12-06,SE,SP,RIBEIRAO PRETO,GASOLINA,2023-12-06,"5,49",VIBRA ENERGIA
2023-12-06,SE,SP,RIBEIRAO PRETO,GASOLINA,2023-12-06,"5,33",BRANCA
2023-12-06,SE,SP,RIBEIRAO PRETO,GASOLINA,2023-12-06,"5,44",BRANCA
2023-12-06,SE,SP,RIBEIRAO PRETO,GASOLINA,2023-12-06,"5,35",BRANCA
2023-12-06,SE,SP,RIBEIRAO PRETO,GASOLINA,2023-12-06,"5,35",BRANCA
2023-12-06,SE,SP,RIBEIRAO PRETO,GASOLINA,2023-12-06,"5,78",IPIRANGA
2023-12-06,SE,SP,RIBEIRAO PRETO,GASOLINA,2023-12-06,"5,69",IPIRANGA
2023-12-06,SE,SP,RIBEIRAO PRETO,GASOLINA,2023-12-06,"5,35",BRANCA
2023-12-06,SE,SP,SANTA BARBARA D'OESTE,GASOLINA,2023-12-06,"5,29",VIBRA ENERGIA
2023-12-06,SE,SP,SANTA BARBARA D'OESTE,GASOLINA,2023-12-06,"5,39",RAIZEN
2023-12-06,SE,SP,SANTA BARBARA D'OESTE,GASOLINA,2023-12-06,"5,49",VIBRA ENERGIA
2023-12-06,SE,SP,SANTA BARBARA D'OESTE,GASOLINA,2023-12-06,"5,39",RAIZEN
2023-12-06,SE,SP,SANTA BARBARA D'OESTE,GASOLINA,2023-12-06,"5,39",RAIZEN
2023-12-06,SE,SP,SANTOS,GASOLINA,2023-12-06,"4,94",BRANCA
2023-12-06,SE,SP,SANTOS,GASOLINA,2023-12-06,"5,49",IPIRANGA
2023-12-06,SE,SP,SANTOS,GASOLINA,2023-12-06,"4,99",BRANCA
2023-12-06,SE,SP,SANTOS,GASOLINA,2023-12-06,"5,09",BRANCA
2023-12-06,SE,SP,SANTOS,GASOLINA,2023-12-06,"4,94",BRANCA
2023-12-06,SE,SP,SANTOS,GASOLINA,2023-12-06,"5,43",VIBRA ENERGIA
2023-12-06,SE,SP,SAO JOAO DA BOA VISTA,GASOLINA,2023-12-06,"5,09",BRANCA
2023-12-06,SE,SP,SAO JOAO DA BOA VISTA,GASOLINA,2023-12-06,"4,94",BRANCA
2023-12-06,SE,SP,SAO JOAO DA BOA VISTA,GASOLINA,2023-12-06,"5,59",RAIZEN
2023-12-06,SE,SP,SAO JOSE DO RIO PRETO,GASOLINA,2023-12-06,"5,19",BRANCA
2023-12-06,SE,SP,SAO JOSE DO RIO PRETO,GASOLINA,2023-12-06,"5,99",RAIZEN
2023-12-06,SE,SP,SAO JOSE DO RIO PRETO,GASOLINA,2023-12-06,"5,39",VIBRA ENERGIA
2023-12-06,SE,SP,SAO JOSE DO RIO PRETO,GASOLINA,2023-12-06,"5,19",BRANCA
2023-12-06,SE,SP,SAO JOSE DO RIO PRETO,GASOLINA,2023-12-06,"5,49",IPIRANGA
2023-12-06,SE,SP,SAO JOSE DO RIO PRETO,GASOLINA,2023-12-06,"5,99",IPIRANGA
2023-12-06,SE,SP,SAO JOSE DO RIO PRETO,GASOLINA,2023-12-06,"5,99",RAIZEN
2023-12-06,SE,SP,SAO JOSE DO RIO PRETO,GASOLINA,2023-12-06,"5,19",ALESAT
2023-12-06,SE,SP,SAO JOSE DO RIO PRETO,GASOLINA,2023-12-06,"5,99",RAIZEN
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,83",BRANCA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,59",BRANCA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,89",VIBRA ENERGIA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,59",RAIZEN
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,99",BRANCA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,99",VIBRA ENERGIA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,14",BRANCA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,36",IPIRANGA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,94",BRANCA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,99",VIBRA ENERGIA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,49",VIBRA ENERGIA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,98",BRANCA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,09",IPIRANGA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,56",VIBRA ENERGIA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,59",IPIRANGA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,87",BRANCA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,99",RAIZEN
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,19",VIBRA ENERGIA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,86",BRANCA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,09",IPIRANGA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,87",VIBRA ENERGIA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,99",RAIZEN
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,89",BRANCA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,93",IPIRANGA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,69",VIBRA ENERGIA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,94",BRANCA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"6,99",VIBRA ENERGIA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,49",VIBRA ENERGIA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"6,99",VIBRA ENERGIA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,59",IPIRANGA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,39",IPIRANGA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,88",BRANCA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,29",BRANCA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"6,99",VIBRA ENERGIA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,19",RAIZEN
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,79",IPIRANGA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,89",BRANCA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,78",BRANCA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,87",BRANCA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,39",VIBRA ENERGIA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,99",IPIRANGA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,69",BRANCA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,49",RAIZEN
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,99",ALESAT
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,39",VIBRA ENERGIA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,69",IPIRANGA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,69",VIBRA ENERGIA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,87",BRANCA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"6,99",VIBRA ENERGIA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,99",BRANCA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,99",RAIZEN
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,09",IPIRANGA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,29",RAIZEN
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,29",RAIZEN
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,99",RAIZEN
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,79",VIBRA ENERGIA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,99",IPIRANGA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,94",BRANCA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,59",VIBRA ENERGIA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"6,99",IPIRANGA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,19",BRANCA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,29",IPIRANGA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,44",RAIZEN
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,19",IPIRANGA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,99",RAIZEN
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"6,29",VIBRA ENERGIA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,99",VIBRA ENERGIA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,29",BRANCA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,69",VIBRA ENERGIA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,09",VIBRA ENERGIA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,98",RAIZEN
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,79",BRANCA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,29",VIBRA ENERGIA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,39",IPIRANGA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,99",RAIZEN
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,39",BRANCA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,87",BRANCA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,29",VIBRA ENERGIA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,09",TOTALENERGIES
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,59",IPIRANGA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,39",BRANCA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,7",RAIZEN
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,09",RAIZEN
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,29",VIBRA ENERGIA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,49",VIBRA ENERGIA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,49",BRANCA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,99",VIBRA ENERGIA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,29",VIBRA ENERGIA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,87",BRANCA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,29",IPIRANGA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,99",BRANCA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,39",IPIRANGA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,99",VIBRA ENERGIA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"6,99",VIBRA ENERGIA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,69",RAIZEN
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,29",RAIZEN
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,24",BRANCA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,39",VIBRA ENERGIA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,87",VIBRA ENERGIA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,97",VIBRA ENERGIA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,09",BRANCA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,89",BRANCA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,09",RAIZEN
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,39",RAIZEN
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,19",ALESAT
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,19",IPIRANGA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,29",RAIZEN
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,99",RAIZEN
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,18",IPIRANGA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,87",BRANCA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,89",IPIRANGA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,49",RAIZEN
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,09",RAIZEN
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,25",IPIRANGA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,99",BRANCA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,99",RAIZEN
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,09",IPIRANGA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,99",BRANCA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"6,99",IPIRANGA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,39",BRANCA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,89",VIBRA ENERGIA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,97",IPIRANGA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,19",VIBRA ENERGIA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,19",RAIZEN
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,49",IPIRANGA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,09",RAIZEN
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,19",IPIRANGA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,97",BRANCA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"6,99",RAIZEN
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,85",VIBRA ENERGIA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"6,19",IPIRANGA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,09",IPIRANGA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,39",RAIZEN
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,57",IPIRANGA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,99",IPIRANGA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,49",VIBRA ENERGIA
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,99",RAIZEN
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,98",RAIZEN
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"4,99",RAIZEN
2023-12-06,SE,SP,SAO PAULO,GASOLINA,2023-12-06,"5,69",VIBRA ENERGIA
2023-12-06,SE,SP,SAO VICENTE,GASOLINA,2023-12-06,"5,69",RAIZEN
2023-12-06,SE,SP,SOROCABA,GASOLINA,2023-12-06,"4,88",BRANCA
2023-12-06,SE,SP,SOROCABA,GASOLINA,2023-12-06,"4,99",BRANCA
2023-12-06,SE,SP,SOROCABA,GASOLINA,2023-12-06,"5,45",RAIZEN
2023-12-06,SE,SP,SOROCABA,GASOLINA,2023-12-06,"5,19",RAIZEN
2023-12-06,SE,SP,SOROCABA,GASOLINA,2023-12-06,"4,84",BRANCA
2023-12-06,SE,SP,SOROCABA,GASOLINA,2023-12-06,"5,29",RAIZEN
2023-12-06,SE,SP,SOROCABA,GASOLINA,2023-12-06,"5,09",BRANCA
2023-12-06,SE,SP,SOROCABA,GASOLINA,2023-12-06,"5,09",BRANCA
2023-12-06,SE,SP,TABOAO DA SERRA,GASOLINA,2023-12-06,"5,19",BRANCA
2023-12-06,SE,SP,TABOAO DA SERRA,GASOLINA,2023-12-06,"4,97",BRANCA
2023-12-06,SE,SP,VOTUPORANGA,GASOLINA,2023-12-06,"5,45",IPIRANGA
2023-12-06,SE,SP,VOTUPORANGA,GASOLINA,2023-12-06,"4,99",RAIZEN
2023-12-06,SE,SP,VOTUPORANGA,GASOLINA,2023-12-06,"4,99",BRANCA
2023-12-06,SE,SP,VOTUPORANGA,GASOLINA,2023-12-06,"5,19",BRANCA
2023-12-06,N,AM,MANAUS,GASOLINA,2023-12-06,"5,99",IPIRANGA
2023-12-06,N,AM,MANAUS,GASOLINA,2023-12-06,"5,99",EQUADOR
2023-12-06,N,AM,MANAUS,GASOLINA,2023-12-06,"5,99",SABBÁ
2023-12-06,N,AM,MANAUS,GASOLINA,2023-12-06,"5,99",VIBRA ENERGIA
2023-12-06,N,AM,MANAUS,GASOLINA,2023-12-06,"5,98",IPIRANGA
2023-12-06,N,AM,MANAUS,GASOLINA,2023-12-06,"5,99",VIBRA ENERGIA
2023-12-06,N,AM,MANAUS,GASOLINA,2023-12-06,"5,99",IPIRANGA
2023-12-06,N,AM,MANAUS,GASOLINA,2023-12-06,"5,99",ATEM' S
2023-12-06,N,AM,MANAUS,GASOLINA,2023-12-06,"5,99",EQUADOR
2023-12-06,N,AM,MANAUS,GASOLINA,2023-12-06,"5,99",SABBÁ
2023-12-06,N,AM,MANAUS,GASOLINA,2023-12-06,"5,99",VIBRA ENERGIA
2023-12-06,NE,BA,GUANAMBI,GASOLINA,2023-12-06,"5,84",BRANCA
2023-12-06,NE,BA,GUANAMBI,GASOLINA,2023-12-06,"5,79",BRANCA
2023-12-06,NE,BA,GUANAMBI,GASOLINA,2023-12-06,"5,84",BRANCA
2023-12-06,NE,BA,GUANAMBI,GASOLINA,2023-12-06,"5,79",BRANCA
2023-12-06,NE,BA,SIMOES FILHO,GASOLINA,2023-12-06,"5,27",VIBRA ENERGIA
2023-12-06,NE,BA,SIMOES FILHO,GASOLINA,2023-12-06,"5,27",VIBRA ENERGIA
2023-12-06,NE,BA,TEIXEIRA DE FREITAS,GASOLINA,2023-12-06,"5,98",BRANCA
2023-12-06,NE,BA,VITORIA DA CONQUISTA,GASOLINA,2023-12-06,"5,95",BRANCA
2023-12-06,NE,BA,VITORIA DA CONQUISTA,GASOLINA,2023-12-06,"5,94",BRANCA
2023-12-06,NE,BA,VITORIA DA CONQUISTA,GASOLINA,2023-12-06,"5,97",VIBRA ENERGIA
2023-12-06,NE,BA,VITORIA DA CONQUISTA,GASOLINA,2023-12-06,"5,98",IPIRANGA
2023-12-06,NE,BA,VITORIA DA CONQUISTA,GASOLINA,2023-12-06,"5,98",RAIZEN
2023-12-06,NE,BA,VITORIA DA CONQUISTA,GASOLINA,2023-12-06,"5,94",BRANCA
2023-12-06,NE,BA,VITORIA DA CONQUISTA,GASOLINA,2023-12-06,"5,94",BRANCA
2023-12-06,NE,BA,VITORIA DA CONQUISTA,GASOLINA,2023-12-06,"5,94",BRANCA
2023-12-06,NE,RN,NATAL,GASOLINA,2023-12-06,"5,89",VIBRA ENERGIA
2023-12-06,SE,ES,CARIACICA,GASOLINA,2023-12-06,"5,39",ALESAT
2023-12-06,SE,ES,CARIACICA,GASOLINA,2023-12-06,"5,34",BRANCA
2023-12-06,SE,ES,CARIACICA,GASOLINA,2023-12-06,"5,49",RAIZEN
2023-12-06,SE,ES,CARIACICA,GASOLINA,2023-12-06,"5,32",BRANCA
2023-12-06,SE,ES,CARIACICA,GASOLINA,2023-12-06,"5,38",ALESAT
2023-12-06,SE,ES,CARIACICA,GASOLINA,2023-12-06,"5,68",RAIZEN
2023-12-06,SE,ES,CARIACICA,GASOLINA,2023-12-06,"5,34",BRANCA
2023-12-06,N,TO,PALMAS,GASOLINA,2023-12-06,"5,72",BRANCA
2023-12-06,N,TO,GURUPI,GASOLINA,2023-12-06,"5,49",BRANCA
2023-12-06,N,TO,GURUPI,GASOLINA,2023-12-06,"5,47",BRANCA
2023-12-06,CO,GO,MINEIROS,GASOLINA,2023-12-06,"5,68",VIBRA ENERGIA
2023-12-06,NE,MA,IMPERATRIZ,GASOLINA,2023-12-06,"5,09",VIBRA ENERGIA
2023-12-06,NE,MA,IMPERATRIZ,GASOLINA,2023-12-06,"5,19",IPIRANGA
2023-12-06,NE,MA,IMPERATRIZ,GASOLINA,2023-12-06,"5,09",IPIRANGA
2023-12-06,NE,MA,SAO LUIS,GASOLINA,2023-12-06,"4,97",BRANCA
2023-12-06,SE,MG,BELO HORIZONTE,GASOLINA,2023-12-06,"5,17",RAIZEN
2023-12-06,SE,MG,BELO HORIZONTE,GASOLINA,2023-12-06,"5,24",RAIZEN
2023-12-06,SE,MG,BELO HORIZONTE,GASOLINA,2023-12-06,"5,17",VIBRA ENERGIA
2023-12-06,SE,MG,BELO HORIZONTE,GASOLINA,2023-12-06,"5,17",IPIRANGA
2023-12-06,SE,MG,BELO HORIZONTE,GASOLINA,2023-12-06,"5,39",VIBRA ENERGIA
2023-12-06,SE,MG,BELO HORIZONTE,GASOLINA,2023-12-06,"5,29",ALESAT
2023-12-06,SE,MG,BELO HORIZONTE,GASOLINA,2023-12-06,"5,17",VIBRA ENERGIA
2023-12-06,SE,MG,BELO HORIZONTE,GASOLINA,2023-12-06,"5,29",VIBRA ENERGIA
2023-12-06,SE,MG,BELO HORIZONTE,GASOLINA,2023-12-06,"5,17",VIBRA ENERGIA
2023-12-06,SE,MG,BELO HORIZONTE,GASOLINA,2023-12-06,"5,17",IPIRANGA
2023-12-06,SE,MG,BELO HORIZONTE,GASOLINA,2023-12-06,"5,17",BRANCA
2023-12-06,SE,MG,BELO HORIZONTE,GASOLINA,2023-12-06,"5,27",IPIRANGA
2023-12-06,SE,MG,BELO HORIZONTE,GASOLINA,2023-12-06,"5,17",ALESAT
2023-12-06,SE,MG,BELO HORIZONTE,GASOLINA,2023-12-06,"5,29",IPIRANGA
2023-12-06,SE,MG,BELO HORIZONTE,GASOLINA,2023-12-06,"5,19",VIBRA ENERGIA
2023-12-06,SE,MG,BELO HORIZONTE,GASOLINA,2023-12-06,"5,15",IPIRANGA
2023-12-06,SE,MG,MONTE CARMELO,GASOLINA,2023-12-06,"4,97",BRANCA
2023-12-06,SE,MG,UNAI,GASOLINA,2023-12-06,"5,79",VIBRA ENERGIA
2023-12-06,SE,MG,UNAI,GASOLINA,2023-12-06,"5,89",RAIZEN
2023-12-06,SE,MG,UNAI,GASOLINA,2023-12-06,"5,79",VIBRA ENERGIA
2023-12-06,SE,MG,VICOSA,GASOLINA,2023-12-06,"5,55",RAIZEN
2023-12-06,SE,MG,VICOSA,GASOLINA,2023-12-06,"5,58",VIBRA ENERGIA
2023-12-06,SE,MG,VICOSA,GASOLINA,2023-12-06,"5,64",RAIZEN
2023-12-06,SE,MG,VICOSA,GASOLINA,2023-12-06,"5,59",VIBRA ENERGIA
2023-12-06,SE,MG,VICOSA,GASOLINA,2023-12-06,"5,39",BRANCA
2023-12-06,CO,MS,CORUMBA,GASOLINA,2023-12-06,"6,33",VIBRA ENERGIA
2023-12-06,CO,MS,CORUMBA,GASOLINA,2023-12-06,"6,32",RAIZEN
2023-12-06,CO,MS,CORUMBA,GASOLINA,2023-12-06,"6,32",VIBRA ENERGIA
2023-12-06,CO,MS,COXIM,GASOLINA,2023-12-06,"5,39",BRANCA
2023-12-06,CO,MS,COXIM,GASOLINA,2023-12-06,"5,29",BRANCA
2023-12-06,NE,PB,JOAO PESSOA,GASOLINA,2023-12-06,"5,09",RAIZEN
2023-12-06,NE,PB,JOAO PESSOA,GASOLINA,2023-12-06,"5,06",VIBRA ENERGIA
2023-12-06,NE,PB,JOAO PESSOA,GASOLINA,2023-12-06,"5,05",RAIZEN
2023-12-06,NE,PB,JOAO PESSOA,GASOLINA,2023-12-06,"5,19",VIBRA ENERGIA
2023-12-06,NE,PB,JOAO PESSOA,GASOLINA,2023-12-06,"5,12",VIBRA ENERGIA
2023-12-06,NE,PB,JOAO PESSOA,GASOLINA,2023-12-06,"5,05",RAIZEN
2023-12-06,NE,PB,JOAO PESSOA,GASOLINA,2023-12-06,"5,05",BRANCA
2023-12-06,NE,PB,JOAO PESSOA,GASOLINA,2023-12-06,"5,08",BRANCA
2023-12-06,NE,PB,JOAO PESSOA,GASOLINA,2023-12-06,"5,09",VIBRA ENERGIA
2023-12-06,NE,PB,JOAO PESSOA,GASOLINA,2023-12-06,"4,99",BRANCA
2023-12-06,NE,PB,JOAO PESSOA,GASOLINA,2023-12-06,"5,05",VIBRA ENERGIA
2023-12-06,NE,PB,JOAO PESSOA,GASOLINA,2023-12-06,"5,09",IPIRANGA
2023-12-06,NE,PB,JOAO PESSOA,GASOLINA,2023-12-06,"5,05",BRANCA
2023-12-06,NE,PB,JOAO PESSOA,GASOLINA,2023-12-06,"5,05",VIBRA ENERGIA
2023-12-06,NE,PB,JOAO PESSOA,GASOLINA,2023-12-06,"4,99",RAIZEN
2023-12-06,NE,PB,PATOS,GASOLINA,2023-12-06,"5,46",BRANCA
2023-12-06,NE,PE,LAJEDO,GASOLINA,2023-12-06,"5,07",BRANCA
2023-12-06,NE,PE,LAJEDO,GASOLINA,2023-12-06,"5,17",BRANCA
2023-12-06,S,PR,CAMPO LARGO,GASOLINA,2023-12-06,"5,66",BRANCA
2023-12-06,S,PR,CURITIBA,GASOLINA,2023-12-06,"5,67",IPIRANGA
2023-12-06,S,PR,CURITIBA,GASOLINA,2023-12-06,"5,69",RAIZEN
2023-12-06,S,PR,CURITIBA,GASOLINA,2023-12-06,"5,59",BRANCA
2023-12-06,S,PR,CURITIBA,GASOLINA,2023-12-06,"5,69",RAIZEN
2023-12-06,S,PR,CURITIBA,GASOLINA,2023-12-06,"5,67",RAIZEN
2023-12-06,S,PR,CURITIBA,GASOLINA,2023-12-06,"5,69",RAIZEN
2023-12-06,S,PR,LONDRINA,GASOLINA,2023-12-06,"5,39",RAIZEN
2023-12-06,S,PR,LONDRINA,GASOLINA,2023-12-06,"5,39",BRANCA
